IPR002621,Geminivirus infecting protein,Family
IPR002622,"Transposase, Synechocystis PCC 6803",Family
IPR002624,Deoxynucleoside kinase,Family
IPR002625,Smr protein/MutS2 C-terminal,Domain
IPR002627,tRNA isopentenyltransferase,Family
IPR002628,Photosystem II manganese-stabilizing protein PsbO,Family
IPR002629,"Methionine synthase, vitamin-B12 independent",Domain
IPR002630,Orbivirus non-structural protein NS1/hydrophobic tubular protein,Family
IPR002631,Plasmid replication protein,Family
IPR002633,"Bacteriocin, class II",Family
IPR002634,BolA-like protein,Family
IPR002635,Chorion protein,Family
IPR002636,Protein of unknown function DUF29,Family
IPR002637,Ham1-like protein,Family
IPR002638,Quinolinate phosphoribosyl transferase,Family
IPR002639,Urease accessory protein UreF,Family
IPR002640,Arylesterase,Family
IPR002641,Patatin,Domain
IPR002642,"Lysophospholipase, catalytic region",Domain
IPR002643,Polyomavirus agnoprotein,Family
IPR002644,Photosystem II protein PsbZ,Family
IPR002645,Sulphate transporter/antisigma-factor antagonist STAS,Domain
IPR002646,Polynucleotide adenylyltransferase region,Domain
IPR002648,Isopentenyl transferase,Domain
IPR002649,"tRNA (guanine-N1-)-methyltransferase, bacteria",Family
IPR002650,ATP-sulfurylase,Domain
IPR002652,"Importin-alpha-like, importin-beta-binding region",Domain
IPR002653,"Zinc finger, A20-type",Domain
IPR002654,"Glycosyl transferase, family 25",Family
IPR002655,"Acyl-CoA oxidase, C-terminal",Domain
IPR002656,Acyltransferase 3,Domain
IPR002657,Bile acid:sodium symporter,Family
IPR002658,3-dehydroquinate synthase AroB,Domain
IPR002659,"Glycosyl transferase, family 31",Family
IPR002660,Herpesvirus UL6 like,Family
IPR002661,Ribosome recycling factor,Family
IPR002662,Birnavirus VP2 protein,Family
IPR002663,Birnavirus VP3 protein,Family
IPR002664,"Peptidase S50, birnavirus VP4",Family
IPR002666,Reduced folate carrier,Family
IPR002668,Na dependent nucleoside transporter,Domain
IPR002669,Urease accessory protein UreD,Family
IPR002670,Ribosomal protein L18ae,Family
IPR002671,Ribosomal protein L22e,Family
IPR002672,Ribosomal protein L28e,Family
IPR002673,Ribosomal protein L29e,Family
IPR002674,Ribosomal protein L37ae,Family
IPR002675,Ribosomal protein L38e,Family
IPR002676,RimM protein,Domain
IPR002677,Ribosomal protein L32p,Family
IPR002678,"NGG1p interacting factor 3, NIF3",Family
IPR002679,Closterovirus coat protein,Family
IPR002680,Alternative oxidase,Family
IPR002681,"Coat protein, Ilarvirus",Family
IPR002682,Photosystem II protein PsbJ,Family
IPR002683,Photosystem II oxygen evolving complex protein PsbP,Family
IPR002684,Biotin synthase,Family
IPR002685,"Glycosyl transferase, family 15",Family
IPR002686,Transposase IS200-like,Family
IPR002687,"Pre-mRNA processing ribonucleoprotein, binding region",Domain
IPR002689,Cytomegalovirus glycoprotein L,Family
IPR002690,Herpesvirus VP23-like capsid protein,Family
IPR002691,LIM binding protein,Family
IPR002692,"Peptidase S45, penicillin amidase",Family
IPR002693,"RNA polymerase, phosphoprotein P,  C-terminal, Sendai virus-type",Family
IPR002694,"Zinc finger, CHC2-type",Domain
IPR002695,AICARFT/IMPCHase bienzyme,Family
IPR002696,Protein of unknown function DUF37,Family
IPR002698,5-formyltetrahydrofolate cyclo-ligase,Family
IPR002699,"ATPase, V1/A1 complex, subunit D",Family
IPR002701,Chorismate mutase,Domain
IPR002702,Bacteriophage translational regulator,Family
IPR002703,"Capsid coat, Levivirus",Family
IPR002704,Peptidase C7,Family
IPR002705,"Peptidase C30/C16, subtype",Domain
IPR002706,"DNA-repair protein Xrcc1, N-terminal",Domain
IPR002708,Protein of unknown function DUF39,Domain
IPR002710,Dilute,Domain
IPR002711,HNH endonuclease,Domain
IPR002712,CcdB protein,Family
IPR002713,FF domain,Domain
IPR002714,"Tumour suppressor protein, von Hippel-Lindau disease",Family
IPR002715,Nascent polypeptide-associated complex NAC,Domain
IPR002716,"PilT protein, N-terminal",Domain
IPR002717,MOZ/SAS-like protein,Domain
IPR002718,"Outer membrane protein, Helicobacter",Family
IPR002719,"Retinoblastoma-associated protein, B-box",Domain
IPR002720,"Retinoblastoma-associated protein, A-box",Domain
IPR002723,Protein of unknown function DUF43,Family
IPR002724,Pyruvoyl-dependent arginine decarboxylase,Family
IPR002725,Protein of unknown function DUF45,Family
IPR002726,Protein of unknown function DUF46,Family
IPR002727,Protein of unknown function DUF47,Family
IPR002728,"Diphthamide synthesis, DPH1/DHP2",Family
IPR002729,CRISPR-associated protein Cas1,Family
IPR002730,"Ribonuclease P/MRP, p29 subunit, eukaryotic/archaeal",Family
IPR002731,"ATPase, BadF/BadG/BcrA/BcrD type",Domain
IPR002732,"Resolvase, Holliday junction-type",Family
IPR002733,AMMECR1,Domain
IPR002734,"Bacterial bifunctional deaminase-reductase, C-terminal",Domain
IPR002735,Translation initiation factor IF2/IF5,Domain
IPR002736,Triphosphoribosyl-dephospho-CoA protein,Family
IPR002737,"UPF0103/Mediator of ErbB2-driven cell motility (Memo), related",Domain
IPR002738,RNase P subunit p30,Family
IPR002739,Protein of unknown function DUF54,Family
IPR002740,Uncharacterised protein family UPF0310,Family
IPR002742,"Desulfoferrodoxin, ferrous iron-binding region",Domain
IPR002743,Protein of unknown function DUF57,Family
IPR002744,Protein of unknown function DUF59,Domain
IPR002745,Phosphotransferase KptA/Tpt1,Family
IPR002746,Protein of unknown function DUF61,Family
IPR002747,Protein of unknown function DUF62,Family
IPR002748,Cobalamin (vitamin B12) biosynthesis CbiD,Family
IPR002749,Protein of unknown function DUF63,Family
IPR002750,"Cobalamin (vitamin B12) biosynthesis CbiG, core",Domain
IPR002751,Cobalamin (vitamin B12) biosynthesis CbiM,Family
IPR002753,Uncharacterised protein family UPF0058,Family
IPR002755,"DNA primase, small subunit",Family
IPR002756,"Tetrahydromethanopterin-linked C1 transfer pathway, putative",Family
IPR002758,Predicted cation antiporter,Family
IPR002759,Ribonuclease P-related,Family
IPR002760,Protein of unknown function DUF70,Family
IPR002761,"Protein of unknown function DUF71, ATP-binding region",Domain
IPR002762,Cobalamin (vitamin B12) biosynthesis CbiX,Domain
IPR002763,Protein of unknown function DUF72,Family
IPR002764,CRISPR-associated regulatory protein Csa2,Family
IPR002765,Uncharacterised protein family UPF0145,Family
IPR002766,Protein of unknown function DUF75,Family
IPR002767,Protein of unknown function DUF77,Family
IPR002768,Ribosomal protein LX,Family
IPR002769,Translation initiation factor IF6,Family
IPR002770,Formylmethanofuran: tetrahydromethanopterin formyltransferase (Ftr),Family
IPR002771,Multiple antibiotic resistance (MarC)-related,Family
IPR002772,"Glycoside hydrolase, family 3, C-terminal",Domain
IPR002773,Deoxyhypusine synthase,Family
IPR002774,"Flagellin, archaea",Family
IPR002775,"Alba, DNA/RNA-binding protein",Family
IPR002777,Prefoldin beta-like,Domain
IPR002778,"Signal recognition particle, SRP19 subunit",Family
IPR002779,"Adenosylcobalamin biosynthesis, ATP:cob(I)alamin adenosyltransferase, EutT and PduO type",Domain
IPR002780,Hydrogenase formation HypD protein,Family
IPR002781,Protein of unknown function DUF81,Family
IPR002782,Protein of unknown function DUF82,Family
IPR002784,Ribosomal protein L14,Domain
IPR002786,Protein of unknown function DUF84,Family
IPR002789,Protein of unknown function DUF87,Family
IPR002790,Protein of unknown function DUF88,Family
IPR002791,Domain of unknown function DUF89,Domain
IPR002792,Deoxyribonuclease/rho motif-related TRAM,Domain
IPR002793,Uncharacterised protein family UPF0286,Family
IPR002794,"Protein of unknown function DUF92, transmembrane",Family
IPR002795,"S-adenosylmethionine synthetase (MAT), archaea",Family
IPR002797,Polysaccharide biosynthesis protein,Family
IPR002798,"Protein of unknown function DUF95, transmembrane",Family
IPR002800,Protein of unknown function DUF98,Family
IPR002801,Aspartate transcarbamylase regulatory subunit,Family
IPR002802,Protein of unknown function DUF99,Family
IPR002803,"Fructose-1,6-bisphosphatase, class V",Family
IPR002804,"Archease, tRNA m5C methyltransferase chaperone",Family
IPR002805,"Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase, putative",Family
IPR002808,"Adenosylcobinamide amidohydrolase, CbiZ",Domain
IPR002809,"Protein of unknown function DUF106, transmembrane",Family
IPR002810,"Nodulation efficiency, NfeD",Family
IPR002811,Aspartate dehydrogenase,Domain
IPR002812,"3-dehydroquinate synthase, prokaryotic-type",Family
IPR002813,Arginine biosynthesis protein ArgJ,Family
IPR002815,"Spo11/DNA topoisomerase VI, subunit A",Family
IPR002816,"Pheromone shutdown-related, TraB",Family
IPR002817,Thiamine biosynthesis protein ThiC,Family
IPR002818,ThiJ/PfpI,Domain
IPR002820,Molybdopterin cofactor biosynthesis MoaC region,Domain
IPR002821,Hydantoinase/oxoprolinase,Family
IPR002822,Protein of unknown function DUF111,Family
IPR002823,"Protein of unknown function DUF112, transmembrane",Family
IPR002825,Protein of unknown function DUF114,Family
IPR002826,Protein of unknown function DUF115,Family
IPR002828,Survival protein SurE-like phosphatase/nucleotidase,Family
IPR002829,Protein of unknown function DUF116,Family
IPR002830,Carboxylyase-related,Family
IPR002831,Transcriptional regulator TrmB,Family
IPR002833,"Peptidyl-tRNA hydrolase, PTH2",Domain
IPR002834,"Riboflavin kinase, CTP-dependent, archaeal",Domain
IPR002835,"Coenzyme F420, CofC",Family
IPR002836,DNA-binding TFAR19-related protein,Family
IPR002837,Protein of unknown function DUF123,Family
IPR002838,Protein of unknown function DUF124,Family
IPR002840,Protein of unknown function DUF126,Domain
IPR002842,"ATPase, V1/A1 complex, subunit E",Family
IPR002843,"ATPase, V0/A0 complex, subunit C/D",Family
IPR002844,"Methylene-5,6,7,8-tetrahydromethanopterin dehydrogenase",Family
IPR002845,Protein of unknown function DUF127,Family
IPR002846,Protein of unknown function DUF128,Domain
IPR002847,F420-0:gamma-glutamyl ligase-related,Domain
IPR002848,Translin,Family
IPR002849,Protein of unknown function DUF131,Family
IPR002850,Protein of unknown function DUF132,Family
IPR002852,Uncharacterised protein family UPF0251,Family
IPR002853,"Transcription factor TFIIE, alpha subunit",Family
IPR002855,Protein of unknown function DUF137,Family
IPR002856,"Tetrahydromethanopterin S-methyltransferase, MtrH subunit",Family
IPR002857,"Zinc finger, CXXC-type",Domain
IPR002858,"Variant surface antigen Rifin/Stevor, Plasmodium falciparum",Family
IPR002859,PKD/REJ-like protein,Domain
IPR002860,BNR repeat,Repeat
IPR002861,Reeler region,Domain
IPR002862,Protein of unknown function DUF16,Domain
IPR002864,Acyl-ACP thioesterase,Family
IPR002866,"Maturase, MatK, N-terminal",Domain
IPR002867,"Zinc finger, C6HC-type",Domain
IPR002868,Hepatitis C virus non-structural 5a protein,Domain
IPR002869,"Pyruvate-flavodoxin oxidoreductase, central domain",Domain
IPR002870,"Peptidase M12B, propeptide",Domain
IPR002871,"NIF system FeS cluster assembly, NifU, N-terminal",Domain
IPR002872,Proline dehydrogenase,Domain
IPR002873,Rotavirus non-structural protein NSP3,Domain
IPR002874,Alphaherpesvirus glycoprotein I,Family
IPR002876,Protein of unknown function DUF28,Family
IPR002877,Ribosomal RNA methyltransferase RrmJ/FtsJ,Domain
IPR002878,Protein of unknown function DUF35,Family
IPR002880,"Pyruvate flavodoxin/ferredoxin oxidoreductase, N-terminal",Domain
IPR002881,Protein of unknown function DUF58,Domain
IPR002882,LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052,Family
IPR002883,"Dockerin, cellulose-binding family V",Domain
IPR002884,"Proprotein convertase, P",Domain
IPR002885,Pentatricopeptide repeat,Repeat
IPR002886,Peptidase M23B,Family
IPR002888,[2Fe-2S]-binding,Domain
IPR002889,Carbohydrate-binding WSC,Domain
IPR002890,"Alpha-2-macroglobulin, N-terminal",Domain
IPR002891,"Adenylylsulphate kinase, C-terminal",Domain
IPR002893,"Zinc finger, MYND-type",Domain
IPR002895,Paramecium surface antigen,Repeat
IPR002896,Herpesvirus glycoprotein D,Family
IPR002898,MotA/TolQ/ExbB proton channel,Family
IPR002900,"Protein of unknown function DUF38, Caenorhabditis species",Domain
IPR002901,Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase,Domain
IPR002902,Protein of unknown function DUF26,Domain
IPR002903,Bacterial methyltransferase,Family
IPR002904,"Lysyl-tRNA synthetase, class Ic, archaeal-type",Family
IPR002905,"N2,N2-dimethylguanosine tRNA methyltransferase",Family
IPR002906,Ribosomal protein S27a,Domain
IPR002908,Frataxin-like,Family
IPR002909,Cell surface receptor IPT/TIG,Domain
IPR002910,Floricaula/leafy protein,Family
IPR002912,Amino acid-binding ACT,Domain
IPR002913,Lipid-binding START,Domain
IPR002914,"Pollen allergen Poa pIX/Phl pVI, N-terminal",Family
IPR002915,Deoxyribose-phosphate aldolase/phospho-2-dehydro-3-deoxyheptonate aldolase,Family
IPR002917,"GTP-binding protein, HSR1-related",Domain
IPR002918,"Lipase, class 2",Family
IPR002919,"Protease inhibitor I8, cysteine-rich trypsin inhibitor-like",Domain
IPR002921,"Lipase, class 3",Family
IPR002922,Thiamine biosynthesis Thi4 protein,Family
IPR002924,"Adenovirus small t-antigen, E1B 19 kDa protein",Family
IPR002925,Dienelactone hydrolase,Domain
IPR002927,Virion host shutoff protein,Family
IPR002928,Myosin tail,Domain
IPR002929,Potato leaf roll virus readthrough protein,Family
IPR002930,Glycine cleavage H-protein,Family
IPR002931,Transglutaminase-like,Domain
IPR002932,"Glutamate synthase, central-C",Domain
IPR002933,Peptidase M20,Family
IPR002934,Nucleotidyltransferase,Domain
IPR002935,"O-methyltransferase, family 3",Family
IPR002937,Amine oxidase,Domain
IPR002938,"Monooxygenase, FAD-binding",Domain
IPR002939,"Chaperone DnaJ, C-terminal",Domain
IPR002941,DNA methylase N-4/N-6,Domain
IPR002942,RNA-binding S4,Domain
IPR002944,"Sodium:neurotransmitter symporter, inebriated",Family
IPR002945,"Glucose transporter, type 3 (GLUT3)",Family
IPR002946,Intracellular chloride channel,Family
IPR002948,Thiazide-sensitive Na-K-Cl co-transporter,Family
IPR002949,"Cytochrome P450, E-class, CYP24A, mitochondrial",Family
IPR002951,Atrophin-like,Family
IPR002953,Filoviridae VP35 protein,Family
IPR002954,Salmonella surface presentation of antigen M protein,Family
IPR002955,Tau protein,Family
IPR002956,Bride of sevenless protein,Family
IPR002957,"Keratin, type I",Family
IPR002958,Occludin,Family
IPR002959,Tumour necrosis factor alpha/cachectin,Family
IPR002960,Tumour necrosis factor beta/lymphotoxin alpha,Family
IPR002961,Tumour necrosis factor c/lymphotoxin-beta,Family
IPR002962,Peropsin,Family
IPR002963,Expansin,Family
IPR002964,Adhesive plaque protein,Family
IPR002967,Delta tubulin,Family
IPR002968,Alpha-1-microglobulin,Domain
IPR002969,Apolipoprotein D,Domain
IPR002970,Tick histamine-binding protein,Family
IPR002971,Mus/Rat 1 allergen,Domain
IPR002972,Prostaglandin D synthase,Domain
IPR002974,"Cytochrome P450, E-class, CYP52",Family
IPR002975,"Fungal G-protein, alpha subunit",Family
IPR002976,"Plant G-protein, alpha subunit",Family
IPR002977,Anion exchange protein 1,Family
IPR002978,Anion exchange protein 2,Family
IPR002979,Anion exchange protein 3,Family
IPR002980,"Sodium:neurotransmitter symporter, GABA, GAT-1",Family
IPR002981,"Sodium:neurotransmitter symporter, GABA, GAT-2",Family
IPR002982,"Sodium:neurotransmitter symporter, GABA, GAT-3",Family
IPR002983,"Sodium:neurotransmitter symporter, betaine",Family
IPR002984,"Sodium:neurotransmitter symporter, creatine",Family
IPR002985,Arginine decarboxylase,Family
IPR002986,Diaminopimelate decarboxylase,Domain
IPR002987,"Sodium/calcium exchanger, isoform 1",Family
IPR002988,"Protein G-related, albumin-binding GA module",Domain
IPR002989,Mycobacterial pentapeptide repeat,Repeat
IPR002993,Ornithine decarboxylase antizyme,Family
IPR002994,Surfeit locus 1,Family
IPR002995,Surfeit locus 4,Family
IPR002999,Tudor domain,Domain
IPR003000,"NAD-dependent histone deacetylase, silent information regulator Sir2",Family
IPR003004,Bacterial general secretion pathway protein F,Family
IPR003005,Amphiphysin,Family
IPR003006,"Immunoglobulin/major histocompatibility complex, conserved site",Conserved_site
IPR003008,"Tubulin/FtsZ, GTPase domain",Domain
IPR003010,Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase,Domain
IPR003011,Repair protein Rad1,Family
IPR003012,"Tetracycline transcriptional regulator, TetR",Family
IPR003013,Erythropoietin,Family
IPR003014,PAN-1 domain,Domain
IPR003016,"2-oxo acid dehydrogenase, lipoyl-binding site",Binding_site
IPR003017,"Amphiphysin, isoform 1",Family
IPR003018,GAF,Domain
IPR003019,"Metallothionein superfamily, eukaryotic",Family
IPR003020,"Bicarbonate transporter, eukaryotic",Family
IPR003021,Repair protein Rad1/Rec1,Family
IPR003022,Transcription factor Otx2,Family
IPR003023,"Amphiphysin, isoform 2",Family
IPR003024,Sodium bicarbonate cotransporter,Family
IPR003025,Transcription factor Otx,Family
IPR003026,"Transcription factor Otx1, C-terminal",Domain
IPR003028,"Sodium:neurotransmitter symporter, glycine, type 1",Family
IPR003029,"Ribosomal protein S1, RNA binding domain",Domain
IPR003031,Delta crystallin,Domain
IPR003032,Ryanodine receptor Ryr,Domain
IPR003033,Sterol-binding,Domain
IPR003034,DNA-binding SAP,Domain
IPR003035,Plant regulator RWP-RK,Domain
IPR003036,Core shell protein Gag P30,Domain
IPR003038,Defender against death DAD protein,Family
IPR003042,Aromatic-ring hydroxylase-like,Region
IPR003043,"Uroporphiryn-III C-methyltransferase, conserved site",Conserved_site
IPR003044,P2X1 purinoceptor,Family
IPR003045,P2X2 purinoceptor,Family
IPR003046,P2X3 purinoceptor,Family
IPR003047,P2X4 purinoceptor,Family
IPR003048,P2X5 purinoceptor,Family
IPR003049,P2X6 purinoceptor,Family
IPR003050,P2X7 purinoceptor,Family
IPR003051,"GPCR, family 2, corticotropin releasing factor receptor",Family
IPR003052,"GPCR, family 2, corticotropin releasing factor receptor, type 1",Family
IPR003053,"GPCR, family 2, corticotropin releasing factor receptor, type 2",Family
IPR003054,Type II keratin,Family
IPR003055,"Nucleoside-specific channel-forming protein, Tsx",Family
IPR003056,"GPCR, family 2, CD97 antigen",Family
IPR003057,Invertebrate colouration protein,Domain
IPR003058,Cloacin,Domain
IPR003059,Colicin lysis protein,Family
IPR003060,Pyocin S killer protein,Family
IPR003061,Colicin E1 (microcin) immunity protein,Family
IPR003063,Cloacin immunity protein,Family
IPR003064,Norrie disease protein,Family
IPR003065,Invasion protein B,Family
IPR003066,Salmonella invasion protein InvJ,Family
IPR003067,Plasmodium circumsporozoite protein,Family
IPR003068,Transcription factor COUP,Family
IPR003069,Ecdysteroid receptor,Family
IPR003070,Orphan nuclear receptor,Family
IPR003071,"Orphan nuclear receptor, HMR type",Family
IPR003072,"Orphan nuclear receptor, NOR1 type",Family
IPR003073,"Orphan nuclear receptor, NURR type",Family
IPR003074,Peroxisome proliferator-activated receptor,Family
IPR003075,"Peroxisome proliferator-activated receptor, beta",Family
IPR003076,"Peroxisome proliferator-activated receptor, alpha",Family
IPR003077,"Peroxisome proliferator-activated receptor, gamma",Family
IPR003078,Retinoic acid receptor,Family
IPR003079,Nuclear receptor ROR,Family
IPR003080,"Glutathione S-transferase, alpha class",Family
IPR003081,"Glutathione S-transferase, Mu class",Family
IPR003082,"Glutathione S-transferase, Pi class",Family
IPR003083,S-crystallin/Sigma class glutathione-S-transferase,Domain
IPR003084,Histone deacetylase,Family
IPR003085,Acetoin utilisation ACUC protein,Family
IPR003086,Metalloprotease inhibitor I38,Family
IPR003087,Neutrophil gelatinase-associated lipocalin,Domain
IPR003088,"Cytochrome c, class I",Domain
IPR003090,"Alpha-crystallin, N-terminal",Domain
IPR003091,Voltage-dependent potassium channel,Family
IPR003092,"Potassium channel, two pore-domain, TASK",Family
IPR003093,"Apoptosis regulator Bcl-2 protein, BH4",Domain
IPR003094,"Fructose-2,6-bisphosphatase",Family
IPR003095,Heat shock protein DnaJ,Family
IPR003096,SM22/calponin,Family
IPR003097,"FAD-binding, type 1",Domain
IPR003099,Prephenate dehydrogenase,Domain
IPR003100,"Argonaute and Dicer protein, PAZ",Domain
IPR003101,"Coactivator CBP, KIX",Domain
IPR003102,"Coactivator CBP, pKID",Domain
IPR003103,"Apoptosis regulator Bcl-2 protein, BAG",Domain
IPR003104,Actin-binding FH2 and DRF autoregulatory,Domain
IPR003105,SRA-YDG,Domain
IPR003106,"Leucine zipper, homeobox-associated",Domain
IPR003107,"RNA-processing protein, HAT helix",Repeat
IPR003108,Growth-arrest-specific protein 2,Domain
IPR003109,GoLoco motif,Conserved_site
IPR003110,Phosphorylated immunoreceptor signaling ITAM,Repeat
IPR003111,"Peptidase S16, lon N-terminal",Domain
IPR003112,Olfactomedin-like,Domain
IPR003113,"Phosphatidylinositol 3-kinase, p85-binding",Domain
IPR003114,Phox-associated domain,Domain
IPR003115,ParB-like nuclease,Domain
IPR003116,Raf-like Ras-binding,Domain
IPR003117,"cAMP-dependent protein kinase, regulatory subunit, type I/II alpha/beta",Domain
IPR003118,Sterile alpha motif/pointed,Domain
IPR003119,Saposin type A,Domain
IPR003120,"Transcription factor, STE-like",Family
IPR003121,SWIB/MDM2 domain,Domain
IPR003122,"Chemotaxis methyl-accepting receptor, ligand-binding",Domain
IPR003123,Vacuolar sorting protein 9,Domain
IPR003124,Actin-binding WH2,Domain
IPR003125,Protein of unknown function WSN,Domain
IPR003126,"Zinc finger, N-recognin",Domain
IPR003127,Sorbin-like,Domain
IPR003128,Villin headpiece,Domain
IPR003129,"Laminin G, thrombospondin-type, N-terminal",Domain
IPR003130,Dynamin GTPase effector,Domain
IPR003131,"Potassium channel, voltage dependent, Kv,  tetramerisation",Domain
IPR003132,"Protein A, Ig-binding",Domain
IPR003133,"T antigen, Ori-binding",Domain
IPR003134,Hs1/Cortactin,Repeat
IPR003135,"ATP-grasp fold, ATP-dependent carboxylate-amine ligase-type",Domain
IPR003136,Cytidylate kinase,Family
IPR003137,Protease-associated PA,Domain
IPR003138,Picornavirus coat protein VP4,Family
IPR003139,"Delta-retroviral matrix, N-terminal",Domain
IPR003140,Phospholipase/carboxylesterase,Family
IPR003141,"Polymerase and histidinol phosphatase, N-terminal",Domain
IPR003142,"Biotin protein ligase, C-terminal",Domain
IPR003143,"Cytochrome d1, haem region",Domain
IPR003146,"Proteinase inhibitor, carboxypeptidase propeptide",Domain
IPR003147,"Protein L, Ig light chain-binding",Repeat
IPR003148,"Regulator of K+ conductance, N-terminal",Domain
IPR003149,"Iron hydrogenase, small subunit-like",Domain
IPR003150,DNA-binding RFX,Domain
IPR003151,"PIK-related kinase, FAT",Domain
IPR003152,"PIK-related kinase, FATC",Domain
IPR003153,"Adaptor protein Cbl, N-terminal helical",Domain
IPR003154,S1/P1 nuclease,Family
IPR003156,"Phosphoesterase, DHHA1",Domain
IPR003157,"Acyl transferase, bacterial",Family
IPR003158,"Photosynthetic reaction centre, cytochrome c subunit",Family
IPR003159,"Polysaccharide lyase family 8, central",Domain
IPR003162,Transcription factor TAFII-31,Family
IPR003163,APSES-type HTH DNA-binding domain,Domain
IPR003164,"Clathrin adaptor, alpha-adaptin, appendage, C-terminal subdomain",Domain
IPR003165,Stem cell self-renewal protein Piwi,Domain
IPR003166,"Transcription factor TFIIE beta subunit, DNA-binding",Domain
IPR003168,"Nitrile hydratase, beta subunit",Family
IPR003169,GYF,Domain
IPR003170,UDP-N-acetylenolpyruvoylglucosamine reductase,Family
IPR003171,Methylenetetrahydrofolate reductase,Family
IPR003172,MD-2-related lipid-recognition,Domain
IPR003173,Transcriptional coactivator p15,Domain
IPR003174,Alpha trans-inducing protein (Alpha-TIF),Family
IPR003175,Cyclin-dependent kinase inhibitor,Family
IPR003176,Viral DNA-binding protein,Domain
IPR003177,"Cytochrome c oxidase, subunit VIIa",Family
IPR003178,"Methyl-coenzyme M reductase, gamma subunit",Family
IPR003179,"Methyl-coenzyme M reductase, beta subunit",Family
IPR003180,Methylpurine-DNA glycosylase (MPG),Family
IPR003181,Large coat protein,Family
IPR003182,Small coat protein,Family
IPR003183,"Methyl-coenzyme M reductase, alpha subunit, N-terminal",Domain
IPR003184,"Major secreted virus protein, 35kDa",Family
IPR003185,"Proteasome activator pa28, REG alpha subunit",Domain
IPR003186,"Proteasome activator pa28, REG beta subunit",Domain
IPR003187,Phospholipase A1,Family
IPR003188,"Phosphotransferase system, lactose/cellobiose-specific IIA subunit",Family
IPR003189,"Shiga-like toxin, beta subunit",Family
IPR003190,Aspartate decarboxylase,Family
IPR003191,"Guanylate-binding protein, C-terminal",Domain
IPR003192,"Porin, LamB type",Family
IPR003193,ADP-ribosyl cyclase (CD38/157),Family
IPR003194,"Transcription initiation factor IIA, gamma subunit",Family
IPR003195,"Transcription initiation factor IID, 18 kDa subunit",Family
IPR003196,"Transcription initiation factor IIF, beta subunit",Family
IPR003197,"Cytochrome bd ubiquinol oxidase, 14 kDa subunit",Family
IPR003198,Amidinotransferase,Family
IPR003199,Choloylglycine hydrolase,Family
IPR003200,"Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase-like, core",Domain
IPR003201,"Transposase Tn5, dimerisation",Domain
IPR003202,DNA polymerase processivity factor (UL42),Family
IPR003203,Cobinamide kinase/cobinamide phosphate guanyltransferase,Family
IPR003204,"Cytochrome c oxidase, subunit Va",Family
IPR003205,"Cytochrome c oxidase, subunit VIII",Family
IPR003206,"Diol/glycerol dehydratase, large subunit",Domain
IPR003207,"Dehydratase, small subunit",Family
IPR003208,"Dehydratase, medium subunit",Family
IPR003209,Methenyltetrahydromethanopterin cyclohydrolase,Family
IPR003210,"Signal recognition particle, SRP14 subunit",Family
IPR003211,AmiS/UreI transporter,Family
IPR003212,DNA-binding 7 kDa protein,Family
IPR003213,"Cytochrome c oxidase, subunit VIb",Family
IPR003220,Insertion element protein,Family
IPR003222,Antitermination protein,Family
IPR003223,Flagellin phase1 repressor,Family
IPR003224,"Zinc finger, P11-type",Family
IPR003225,Protein of unknown function DUF325,Family
IPR003226,Metal-dependent protein hydrolase,Family
IPR003228,Transcription initiation factor TFIID,Domain
IPR003230,D-alanyl carrier protein,Family
IPR003231,Acyl carrier protein (ACP),Family
IPR003235,"Nematode insulin-related peptide, beta type",Family
IPR003245,Plastocyanin-like,Domain
IPR003248,Phosphoserine aminotransferase,Family
IPR003251,Rubrerythrin,Domain
IPR003256,Ribosomal protein L24,Family
IPR003263,"Tumor Necrosis Factor, TNF-5",Family
IPR003265,HhH-GPD domain,Domain
IPR003267,Small proline-rich,Repeat
IPR003268,"Potassium channel, inwardly rectifying, Kir1.1",Family
IPR003269,"Potassium channel, inwardly rectifying, Kir1.2",Family
IPR003270,"Potassium channel, inwardly rectifying, Kir1.3",Family
IPR003271,"Potassium channel, inwardly rectifying, Kir2.1",Family
IPR003272,"Potassium channel, inwardly rectifying, Kir2.2",Family
IPR003273,"Potassium channel, inwardly rectifying, Kir2.3",Family
IPR003274,"Potassium channel, inwardly rectifying, Kir3.1",Family
IPR003275,"Potassium channel, inwardly rectifying, Kir3.2",Family
IPR003276,"Potassium channel, inwardly rectifying, Kir3.3",Family
IPR003277,"Potassium channel, inwardly rectifying, Kir3.4",Family
IPR003278,"Potassium channel, inwardly rectifying, Kir6.1",Family
IPR003279,"Potassium channel, inwardly rectifying, Kir6.2",Family
IPR003280,"Potassium channel, two pore-domain",Family
IPR003282,Type III secretion system lipoprotein HrcJ/YscJ,Family
IPR003283,Type III secretion system outer membrane O protein,Domain
IPR003284,Salmonella virulence plasmid 65kDa B protein,Family
IPR003285,Yeast eukaryotic release factor,Family
IPR003286,Nematode reverse transcriptase-like,Domain
IPR003287,"GPCR, family 2, calcitonin receptor-like",Family
IPR003288,"GPCR, family 2, growth hormone-releasing hormone receptor",Family
